,Alcoholic Beverages,Animal Products,Animal fats,"Aquatic Products, Other",Cereals - Excluding Beer,Eggs,"Fish, Seafood",Fruits - Excluding Wine,Meat,Milk - Excluding Butter,Miscellaneous,Offals,Oilcrops,Pulses,Spices,Starchy Roots,Stimulants,Sugar Crops,Sugar & Sweeteners,Treenuts,Vegetal Products,Vegetable Oils,Confirmed,Deaths,Recovered
28,0.02784348702834762,0.25728441893997306,0.09818349635289142,0.0,0.6599894994749738,0.003573180130315984,0.10834483851255007,0.01884712124866485,0.2646503203692524,0.1951318788668186,0.020216545423786165,0.7466001247660636,0.5289412574180786,0.2689785557523996,0.0,0.14908085295195053,0.0,0.0,0.1582418325705138,0.0,0.7435086446620722,0.09380620860401633,0.001947251515517089,0.003994295068546525,0.0018673896498958295
29,0.30910924109047194,0.5192235114237881,0.17668927147563684,0.0,0.3717780889044452,0.42892174034891056,0.09019306067944684,0.12995440397845387,0.6937893158314994,0.24157440573103223,0.07020808661816953,0.04142233312538989,0.034784935447187096,0.07683968375684182,0.027208654318964107,0.09536118377265623,0.09094076655052266,0.0,0.7846256172074041,0.16361717100633358,0.48054165155362116,0.20002327697483968,0.36913517963278325,0.5233669888808773,0.4011333780481905
30,0.2475666033272579,0.7045250007257806,0.1509223531221557,0.05215872223608685,0.29493174658732935,0.8520283051916206,0.2913337709073625,0.13153935384580048,0.9339980914172201,0.18032603386519047,0.4337675520216546,0.8356830941983779,0.0988025954913372,0.022832438721277666,0.06859531224389444,0.05719194514526291,0.237033349925336,0.008768971332209106,0.3004306360336392,0.5486980999296269,0.2957127312295975,0.2800220073216666,0.0006575779803401642,0.001854322763452701,0.0007395218869039962
31,0.19110404467367278,0.3498601662521652,0.05593087799812838,0.0,0.22321316065803298,0.5076017655713585,0.05486273000927958,0.5212647440535667,0.3674703488032407,0.3185851514164767,0.04102520724073761,0.16132252027448532,0.030713951243752563,0.10893995081837173,0.06621865267988854,0.12906238230119546,0.04823295171727228,0.027318718381112987,1.0,0.1250527797325827,0.6494305404425103,0.49284762045834474,0.41799867398689655,0.6074526014784583,0.45245603976717613
32,0.314906735952224,0.16242004315975883,0.008332585537195382,0.0,0.12914595729786493,0.017165277096615986,0.26464929950433425,0.1994739804063444,0.28095117533643643,0.016749430153044607,0.09160886482828626,0.2971927635683094,0.1162428447196659,0.08015812157910046,0.0,0.9020952321987815,0.0646590343454455,0.0,0.3238450612134466,0.0,0.8371708378672469,0.39851238969888053,0.05489711289961013,0.07828457559313041,0.0420051234471942
33,0.234808236708419,0.47046556412514384,0.2530670324458062,0.0,0.19399719985999309,0.4285013662159322,0.16519928479279358,0.2384201035959986,0.2665978538181394,0.48608962878541184,0.05616646929453562,0.10343106674984404,0.04902382385826094,0.23467040376530318,0.0679396820193411,0.026782443594863304,0.12384270781483325,0.0,0.8716546795030775,0.09338494018296975,0.530073751662435,0.7403347652199674,0.36925111636448416,0.281939518925636,0.33803375270322045
34,0.08878504672897196,0.026007141682069343,0.007037829938338867,0.0,0.3455127756387819,0.07664821691305262,0.14507842382816918,0.27549414831914915,0.056585584357411345,0.01605747313578639,0.015479614278463883,0.22857142857142856,0.1138059879781734,0.05084745762711865,0.2101294869693493,0.7871025327492893,0.26436037829766057,0.0,0.10725317340427928,0.5928923293455313,0.9735171079675975,0.42455086019002475,0.010823272275076005,0.003337749240188474,0.011737452624153525
35,0.5313530073292745,0.6322711129605079,0.31803556091120033,0.0,0.18596429821491078,0.3390317382470399,0.13579883665663262,0.15630132423709933,0.5015288137573763,0.5375691957017258,0.0,0.3236431690580162,0.06802175014095543,0.015005684973161642,0.05318800196689068,0.04340602927443363,0.6053758088601294,0.0,0.7662052172344598,0.194018296973962,0.36794099867005214,0.3079437966862052,0.5619386028599712,0.6900813467320567,0.6248658004705075
36,0.19050296661108312,0.28970262345529674,0.07895445280551747,0.0,0.37278613930696536,0.31563091151124506,0.03318018242310391,0.35196223684663885,0.38938983777046376,0.18806984695538911,0.024784300456775505,0.12813474734872116,0.079575317985914,0.3431740659456887,0.012047205376167842,0.16340334638661447,0.029218516674962672,0.0,0.7798570558924988,0.0,0.7103034699552653,0.18838478955498655,0.02723403471249274,0.011138679382426098,0.02553374112214506
37,0.3262496606817389,0.5440645654509033,0.09069698873178049,0.0,0.22525376268813446,0.4020878581937925,0.1947355317656112,0.20490645350239467,0.5537519231892808,0.4531199120807554,0.5337506344104214,0.1669369931378665,0.0951329759276779,0.07078452629630609,0.06269464022291428,0.03614159456405652,0.5139372822299652,0.0,0.4300385543255246,0.2825475017593244,0.4566412767500907,0.6883001460101148,0.25186620254577036,0.09427587387547927,0.018852318578183227
38,0.9499554038856789,0.6008399701946059,0.48913559039573373,0.0,0.08556527826391319,0.33973236180200383,0.06563610438403909,0.13035638401727367,0.4614291000447933,0.4229689026375773,0.09034004398578922,0.13325015595757955,0.021625909043127584,0.03834051667151432,0.06253073266677595,0.0761888546648712,0.25072175211548037,0.0,0.6186165535589475,0.13961998592540464,0.3997001571756742,0.7604376071269864,0.9235811571278861,0.8620345766533215,0.9463993588679883
39,0.46998487610036066,0.7803013441458528,0.6479803094594077,0.0,0.15467973398669937,0.6599173264205143,0.21408686598918134,0.16473141990834855,0.4588680935595069,0.5415683002279388,0.0,0.4057392389270118,0.02795218027006106,0.013683598191385284,0.15743320767087363,0.07024522626547175,0.4414136386261822,0.0,0.7282483710233806,0.3536242083040112,0.22030709708620488,0.20939754956937595,0.33271946438537214,0.20502229103317388,0.36586358510719014
40,0.02532283708845542,0.10107705855598671,0.0358813952593998,0.0,0.6627686384319217,0.03909479436698662,0.03379127718805875,0.07310294134536975,0.11631643523477517,0.14947289156626506,0.23676196920994758,0.16294447910168433,0.008982922890207658,0.3157275443560116,0.16816915259793477,0.013718843675349937,0.10214036834245895,0.0,0.6196649606565507,0.06565798733286417,0.8984838592673199,0.5626150623188099,0.05774507496483115,0.03438816377269037,0.0655216946388604
41,0.2766122464807849,0.4506517510668976,0.11974566385068008,0.0,0.0847952397619881,0.0939536187206614,0.234479324627119,0.6521609298372555,0.43570218318499626,0.3855930478671442,0.2155303671121638,0.16955708047411103,0.1346196114408035,0.09430445014410747,0.38969021471889853,0.2932860732325187,0.29586859133897464,0.0,0.7084864608932879,0.011963406052076003,0.5490799177850321,0.21579871765029518,0.01611700969579141,0.0,0.0169004371092299
42,0.30810098111451506,0.34133466231843385,0.09624777263578911,0.0,0.1522191109555478,0.4272402438169972,0.06717515786614761,0.8354178869632132,0.3382476094026915,0.2919448062520351,0.16249365589578754,0.305053025577043,0.10841623424404881,0.19853777201935538,0.042943779708244555,0.05601044262489617,0.08690890990542559,0.0,0.5337181250422744,0.024560168895144265,0.658764357393302,0.8028969253232325,0.2032481273894928,0.14386302610216078,0.17452734614511636
43,0.1798386784038469,0.39266671182635454,0.1907392926275847,0.0,0.5069338466923347,0.36593568275765437,0.05685444628024352,0.2805016710884471,0.3529612246090327,0.33614864864864863,0.08171206225680935,0.16880848409232688,0.03337060290702674,0.04343055078135329,0.031634158334699236,0.03768425506008122,0.03847685415629667,0.0,0.3395711676774964,0.027163969035890217,0.6056341433925767,0.6619019404532661,0.14104630390854173,0.46208459366086213,0.1325443635106184
44,0.005836274091596541,0.12465041563041314,0.06754522030074225,0.0,0.814067203360168,0.12394030687311708,0.14308670755720523,0.27702167246666437,0.13075739575827217,0.08920140019537609,0.012772796481136866,0.262882096069869,0.07309614594382806,0.08757502842486582,0.09867234879527946,0.05008229242445349,0.022498755599800895,0.5838111298482294,0.3816878226951953,0.04236453201970443,0.8745593035908599,0.11953784624500073,0.016088506362954988,0.051381180198316424,0.014491583780930148
45,0.1748749369837515,0.3078277867559538,0.17584319355955236,0.0,0.4776968848442422,0.3949414979331606,0.0637801869497318,0.21185496560199385,0.19420803552301014,0.3360977694562032,0.2066486212146845,0.07036805988771054,0.13295681507602036,0.390015600624025,0.015407310277003771,0.04688862403970674,0.08417122946739672,0.0,0.734775550695556,0.026460239268121043,0.6909249183895538,0.13393782931629172,0.08334155002026603,0.13921284246212037,0.08607822580353926
46,0.9382634660875636,0.663358719529307,0.2509005602061354,0.0,0.2539586979348968,0.5050795207734884,0.07672634271099744,0.16010290688993786,0.39566089547587985,0.7831630576359492,0.03907968194890882,0.1730505302557704,0.011544011544011542,0.05704804463364976,0.1262907720045894,0.10092817599744094,0.5599800895968143,0.0,0.34913083669650297,0.31449683321604505,0.3368492322572847,0.16058996550775545,0.3429452174846489,0.18476179323557682,0.31289714673011826
47,0.3023422654826075,0.1920318956424127,0.06663504557283322,0.0,0.6506930346517327,0.0741960344706789,0.03763891089333001,0.15502647325684227,0.24023798858745396,0.17427140996418103,0.14066993740483846,0.20748596381784154,0.06783062412201483,0.09620825510986543,0.27257826585805606,0.13071854958956977,0.020706819313091093,0.0,0.6805176650959348,0.08775510204081632,0.8075734494015234,0.08611422646380427,0.1407930972402008,0.29504838836670083,0.11491963233542887
48,0.09256602163881025,0.01908803236014206,0.01947261143230736,0.0,0.7901855092754638,0.017235339452112385,0.004911391259081547,0.015504944354477485,0.03437396537285528,0.10073062520351676,0.0,0.08122270742358079,0.03769005093508404,0.59103889579312,0.4801671857072611,0.3005866237404616,0.03240418118466899,0.0,0.1338917322390819,0.061083743842364535,0.9793833877402973,0.09191230928751294,0.011796917422071692,0.010066353498913478,0.012083930989483922
49,0.14197076046069723,0.33172048733754605,0.28812798851385135,0.0,0.321221561078054,0.17767813353884956,0.2543512210578729,0.05546176021316426,0.31751611583928957,0.10766037121458807,0.05760446624936559,0.1487211478477854,0.33348623414848577,0.2408709907718343,0.09768890345844944,0.2088576573229939,0.11866600298656049,0.0,0.5914819741618379,0.03596059113300493,0.6675420142667152,0.44179698245762533,0.0005705743198811921,0.0012037806762827904,0.0006543432224920903
50,0.48227789196106563,0.8515923628516407,0.3111643826836053,0.0,0.1941722086104305,0.3437259160652981,0.21365683633976865,0.16723518129299753,0.7457300329133153,0.7275826278085313,0.38022331246827956,0.14959451029320026,0.026929656068728915,0.021787990163674345,0.03687920013112605,0.0721954793340247,0.29830761572921854,0.0,0.43361215701305433,0.16868402533427163,0.14833514689880323,0.24852402818630043,0.08210027248358749,0.06710690815097275,0.062023011933443624
51,0.3869197657734518,0.7434994242139794,0.4719832835514762,0.0,0.17297164858242914,0.4200238212008688,0.2035624561482923,0.1735520104744513,0.5703449081737979,0.5372232171930966,0.04753848756555575,0.2980661260137243,0.031860707357396094,0.03158465321663714,0.034584494345189315,0.0529973532279784,0.21682429069188652,0.0,0.5492638603927581,0.29669247009148486,0.25637528714786617,0.5421736462323041,0.4995002895953426,0.6555566379802641,0.04069488224052547
52,0.2884980804281227,0.6504882084829248,0.2324022203135616,0.0,0.24263213160658037,0.33433756042878165,0.37161351651087515,0.10292986022579792,0.7637155043137867,0.2665560892217519,0.9692945356115718,0.2773549594510293,0.23200787439198034,0.04296782040773157,0.014014096049827899,0.08366998416064307,0.33200597312095576,0.23069139966273192,0.3245327260839176,0.10830401125967629,0.34975698222705853,0.4623018812027847,,,
53,0.3997556908519797,0.269201738002845,0.01939569525811786,0.0,0.3167623381169058,0.026553632733132486,0.24400787633252607,0.5891878854701443,0.40565174206867005,0.08818381634646695,0.2719506005751988,0.566313162819713,0.22242290454210983,0.004997488035114625,0.0,0.41812806661816837,0.08471876555500249,0.031871838111298484,0.23054810272134912,0.013300492610837438,0.7299818643453031,0.2075248111390905,0.049311158285474666,0.017162642649581717,0.05353542806618133
54,0.0686974056695234,0.1023689481986123,0.010088838181188869,0.0,0.6275113755687785,0.055769634975127866,0.24943982979879137,0.0034455431898838852,0.03230957991703508,0.1703537121458808,0.14980544747081714,0.04915782907049282,0.45908469749529346,0.020809645945159844,0.0,0.0031214367896151597,0.03917371826779493,0.0,0.5536153135075417,0.0553835327234342,0.8976665457623023,0.6718052352032502,0.016813058998864875,0.02989878426091674,0.01778541053772758
55,0.2397913677434366,0.3478957198292964,0.20543028189777843,0.0,0.5827371368568429,0.2674980732852239,0.059140393363963505,0.07913264192766656,0.20165735096500284,0.4028614457831325,0.1915073591608865,0.10867124142233311,0.016599294744990105,0.0,0.04286182593017538,0.061231755072979704,0.41617720258835245,0.0,0.6736071968074312,0.2083743842364532,0.652206504654818,0.24044056965105698,0.6765973742110265,0.47454946050738567,0.7528037405100605
56,0.637957110171792,0.6650425307489088,0.5335418616278027,0.0,0.12058452922646135,0.4203040706228544,0.12092886404273136,0.16235399510732867,0.46525600327185623,0.4874531911429501,0.0,0.08771054273237679,0.04397809695822941,0.013009333932679343,0.08064251762006229,0.07625076746069828,0.20995520159283226,0.0,0.6542285752936666,0.5343420126671358,0.3347938580582759,0.5559176418308398,0.26352986874399786,0.39848822537632517,0.27117267964310243
57,0.07670531663241169,0.0243184919244801,0.012678349378901894,0.0,0.17227511375568777,0.03299936943880053,0.20890387705678654,0.6362080648680931,0.04320602956355776,0.01159028003907522,0.041786499746235835,0.10280723643169058,0.1589499536519404,0.13510404822972583,0.47279134568103587,0.9968218098142101,0.0,0.11112984822934234,0.14647261741032172,0.06959887403237157,0.9748083665820337,0.15595573142603208,0.021629025863129737,0.007792710410829788,0.022606949654140784
58,0.199422189475317,0.4767605020467015,0.08981245272860129,0.0,0.19309065453272667,0.3314650038534296,0.11470475069596903,0.24673534782758502,0.37593238163865467,0.5401945620319114,0.13872441211300968,0.24179663131628196,0.08232753265865847,0.08867236045374019,0.04884445172922472,0.06328003673492552,0.24484818317570933,0.0,0.40406511397199735,0.7342716396903589,0.5233417966388585,0.976881731806928,0.14652767579295262,0.29993804340594493,0.09693711650629379
59,0.3873851165315857,0.5145494837279967,0.09337623546604794,0.0,0.16800840042002102,0.4971624746023962,0.2590589140619695,0.39183865669756174,0.5323387929187684,0.3756512536633018,0.2992725427169684,0.10380536494073611,0.11165582026509176,0.17333879795869803,0.5287657761022784,0.043896172241397996,0.1554006968641115,0.0,0.8150294230379004,0.029275158339197745,0.48571635836053684,0.42100641174852393,0.012554125003693638,0.004772510999777369,0.014292630321176562
60,0.11414666304727188,0.1901400272893542,0.05031599728229519,0.0,0.5217150857542877,0.6467456035871926,0.022203109793359436,0.1408652907464195,0.21938964301711883,0.13986690003256266,0.04982236508205042,0.09794135995009356,0.10143057825177028,0.36321690155741826,0.048270775282740534,0.0030646833934403414,0.08790443006470883,0.0,0.9831240276869657,0.15193525686136525,0.8104122838834484,0.29789237573269567,0.08662536359471533,0.17474956113002607,0.09118429007560824
61,0.01733431574048939,0.038287351093993435,0.020639173407514713,0.0,0.5562268113405671,0.062005184614306735,0.07693004096598238,0.2810185025669297,0.07201978693984071,0.055458319765548686,0.06056504821519202,0.133873986275733,0.17779497911948242,0.09697506544329572,0.0,0.33557251278241274,0.04449975111996018,0.0,0.1735621040290397,0.0,0.9612428968685769,0.6054341155807604,0.011188439917643374,0.003606741593143691,0.012612208075492432
62,0.13341994027998605,0.10832034992306723,0.01992128911507942,0.0,0.6880014000700035,0.03348980592727528,0.010049113912590816,0.20745615546290874,0.22387870761680337,0.07619667860631715,0.11267129081373713,0.13849033063006863,0.053438834895788524,0.05283058779978319,0.0,0.1967124305415822,0.03315082130413141,0.0,0.0010709534867990866,0.8123152709359607,0.8917809212912584,0.6951668535878281,0.013791368695284974,0.012873644097999263,0.013932396009884713
