,Neoplasms,Mental and behavioural disorders,External causes of morbidity and mortality,Diseases of the musculoskeletal system and connective tissue,Country,Obesity,Population,Max Latitude,Max Longitude,Annual Average Temperature
30,0.0001530324743818,6.312813222210674e-05,0.0003258937636468,0.000346245855542,Saint Kitts and Nevis,0.4730679156908666,0.0,0.4178317066737009,0.3098679717732756,0.947247220994918
31,0.0003949151465764,5.377581633735019e-05,0.0009526125398906,0.0009128299827926,Saint Lucia,0.3957845433255269,9.127659589640392e-05,0.3887276883847709,0.3145913954017755,0.9550268716545433
32,0.0003551267032371,4.55925399381882e-05,0.000406113767006,0.0007711839509799,Saint Vincent and the Grenadines,0.4894613583138173,4.0646609110117376e-05,0.3823089774026202,0.3139084907807876,0.9580049096119136
33,0.0006763121740965,0.0001052135537035,0.0019678969574056,0.0012590758383346,Suriname,0.5526932084309133,0.0003929172213978,0.3175063747472083,0.3341964488959708,0.9532107117808926
34,0.8505583070058471,1.0,1.0,0.8653229529525327,United States of America,0.8056206088992973,0.2351969684760588,0.8923766816143498,0.9993740040974276,0.5736408258941489
35,0.0118007909129408,0.0070260442123719,0.0139896165233151,0.0203770932135812,Uruguay,0.6088992974238875,0.0024794431557171,0.0,0.3367004325062599,0.7546174095696004
36,0.0363982030150275,0.0002209484627773,0.1739771322852924,0.0354115079531623,Venezuela (Bolivarian Republic of),0.522248243559719,0.0203881965099537,0.4027081684691814,0.3176075574778056,0.9273579572610048
37,0.003253356202019,0.0020184635758275,0.0033003010757001,0.0059932009904729,Cyprus,0.4613583138173303,0.000822202461473,0.5725841906269235,0.5848508991577509,0.8016107679404826
38,0.0625345507927002,0.0144931670226586,0.3822838300706354,0.07001510891006,Iran (Islamic Republic of),0.5292740046838408,0.0599687235039373,0.6143497757847534,0.667994536763032,0.7753087689395558
39,0.0147438794833176,0.000241991173518,0.0481069332644778,0.0043752885382129,Iraq,0.5737704918032787,0.0282893268422362,0.5933350918842873,0.6259959025722739,0.8701246617166494
40,0.0164886095759454,0.0123012179871688,0.0094358778951273,0.0243610190120451,Israel,0.5573770491803278,0.0065334075906472,0.5584278554471116,0.5899442294559526,0.8158706936724873
41,1.0,0.1420000699085612,0.2580242983047675,1.0,Japan,0.0351288056206089,0.0897883595242492,0.6644684779741493,0.9259902117004324,0.6474249683538131
42,0.0044703755053754,2.1042710740702247e-05,0.0169214069585839,0.0028329206362529,Jordan,0.7142857142857142,0.0075766705578069,0.5580761452563088,0.5996187115866151,0.8159014815073917
43,0.0014261941392353,0.0005348355646595,0.0135442283796645,0.0018319553447769,Kuwait,0.7985948477751756,0.0033066373060283,0.5293238371581817,0.6256259959025723,0.9403639637902824
44,0.0046732006356009,0.0003261620164808,0.0030709220035948,0.0029903051160448,Lebanon,0.6651053864168618,0.0048283893032386,0.5696825815528005,0.5919644889597085,0.7763128392202845
45,0.0151276027026631,0.0001262562644442,0.1117063546777036,0.0383073823813321,Malaysia,0.2903981264637002,0.0233375715148563,0.329376593686802,0.8272251308900522,0.9431663015379894
46,0.0002353959225342,0.0001326859816149,0.0003208800134368,0.0007554455030007,Maldives,0.117096018735363,0.0003472789234495,0.3252211377824672,0.6973927270657865,0.974423437666482
47,0.0057037715675575,0.0001262562644442,0.0121332755080809,0.0032735971796701,Mongolia,0.3911007025761124,0.0023582164267922,0.7230282247428119,0.8290177555201457,0.3850373379064821
48,0.0008224924481328,0.0002209484627773,0.0124717036472525,0.0023292903009191,Oman,0.468384074941452,0.003322325470948,0.4967027169612239,0.658092419758707,0.9675220580329732
49,0.0848453151175048,0.0055202044509775,0.2172457965971677,0.109665505518949,Philippines,0.072599531615925,0.0781035290526987,0.4503648993229578,0.8481106305485999,0.9509414387977336
50,0.0187674915261693,0.0014449328041948,0.0613557681942727,0.0118353128803458,Sri Lanka,0.0585480093676815,0.0156047324062578,0.3510946979688737,0.7208342818119735,0.9623098871343764
51,0.20314428287692,0.0168937896063271,0.7811798858369077,0.3415746841818105,Thailand,0.1850117096018735,0.0474067819936947,0.4444737536270113,0.7884418392897792,0.9455445408897108
52,0.1100784286863073,0.004209711187626,0.1711840556058323,0.0782515633524992,Turkey,0.6861826697892273,0.0596742138624903,0.6348368943990153,0.6153255178693375,0.6500422567063884
53,0.0147116969823617,0.0002466673314604,0.0199421914600792,0.0087610693750786,Armenia,0.4215456674473067,0.0020694115725887,0.6277147630352589,0.6204188481675392,0.5646741994236066
54,0.0296087688247359,0.0157795780726069,0.0133595552469313,0.0243599697821798,Austria,0.4449648711943793,0.0063180518722042,0.6955948298601952,0.536620760300478,0.5338845913978789
55,0.0258972059856162,0.0089080808802306,0.0190271820467632,0.0134091576782641,Belarus,0.5550351288056207,0.0066467902371123,0.7584630264661918,0.5809241975870703,0.533823499306629
56,0.0399476427939737,0.0356399222775788,0.0192214648673988,0.0400910731523061,Belgium,0.5058548009367682,0.0081728208247553,0.7174887892376682,0.5059469610744366,0.5960207287561119
57,0.0107997529644731,0.0015115680548737,0.0061669127582394,0.0037457506190456,Bosnia and Herzegovina,0.3864168618266979,0.0023011685543569,0.6627978545678361,0.5436489870248121,0.6156959283813708
58,0.0253463347591772,0.0009528840847081,0.0196986067623791,0.006241868468544,Bulgaria,0.5737704918032787,0.0049011253405936,0.6535654620592631,0.5692010015934441,0.6265994965302433
59,0.0197293577293288,0.0085989868402394,0.0124115386447331,0.0099194191463465,Croatia,0.566744730679157,0.0028281482759776,0.6739646531258243,0.5430514454814477,0.632236088210532
60,0.0385526946883136,0.0105433333126803,0.02317731378305,0.0173164896965627,Czechia,0.5995316159250585,0.0076030551988082,0.7134441220434362,0.5414295470066014,0.5625532238651179
61,0.022301034200314,0.024769257908932,0.0069749621670765,0.0296942544172577,Denmark,0.4309133489461359,0.0041181432914197,1.0,0.5309298884589119,0.0
62,0.0099539630351657,0.0017278403597087,0.0047964877008529,0.0100935913039828,Estonia,0.4894613583138173,0.0009106266637477,0.7893255957091357,0.5680343728659231,0.5105511199760017
63,0.0174266986439061,0.0169176380118332,0.0082229681568367,0.0143031015234817,Finland,0.5152224824355971,0.0039042137697875,0.8808581728655588,0.5776519462781697,0.4317147582856754
64,0.22831440188388,0.1668423927853429,0.0768524344681957,0.2621133587946446,France,0.4754098360655738,0.0462701031354223,0.7138837597819397,0.9753585249260186,0.6699392576972409
65,0.0096172687508578,0.001057980734463,0.0184234429589816,0.009037016829647,Georgia,0.4777517564402809,0.0026106532623182,0.6478501714587179,0.6206749374004097,0.572958867291375
66,0.3263780454404579,0.320532273030107,0.0966458846720464,0.2673605573509044,Germany,0.5339578454332552,0.0593625898593128,0.747472083003605,0.53055998178921,0.5713105091775958
67,0.0420510398933505,0.0090998033558681,0.0291152652817017,0.0192113988332563,Greece,0.5737704918032787,0.0075916456243212,0.6317594302294909,0.5681766446619622,0.7085530056099949
68,0.046311738068155,0.0251197359467133,0.0235395572357189,0.0323876274814286,Hungary,0.6018735362997658,0.0069263248120449,0.6917260177613647,0.5529251081265649,0.6106198042506233
69,0.0016051507715908,0.0008087415161343,0.0010725247324119,0.0022925672556343,Iceland,0.4730679156908666,0.0002239128993083,0.8497318209795129,0.449408149328477,0.4195369606346099
70,0.0127859774379426,0.009685492138151,0.0049636127078512,0.0155810634993914,Ireland,0.5620608899297423,0.0035291240085258,0.7516926052932384,0.4707773730935579,0.5876277392911932
71,0.2503190784192531,0.1439696676338909,0.0985155956878405,0.2162168967977504,Italy,0.468384074941452,0.0429584741405559,0.6787127407016619,0.5405190075119508,0.6691745588030722
72,0.0228623664526138,0.0108972015649697,0.0700567138711248,0.0854492802283124,Kazakhstan,0.4309133489461359,0.0133192520168205,0.7520443154840412,0.7362849988618255,0.5116282106190949
73,0.005402959972392,0.0003758461946186,0.0239343900647525,0.0069773786041045,Kyrgyzstan,0.2927400468384075,0.0046636635715818,0.6450364899322958,0.7161962212610972,0.4521715820546576
74,0.0086790197982223,0.0033134086140206,0.0060678911915929,0.0099446006631132,Latvia,0.5339578454332552,0.0013178058532543,0.7753451156247252,0.5681197359435465,0.5203158606191193
75,0.0116738196405395,0.0014380354712298,0.0092871366388988,0.0105500062953791,Lithuania,0.5971896955503513,0.0019538896309073,0.7609249978018113,0.5640792169360346,0.5320281333110028
76,0.0017083220681256,0.0016129237782748,0.0012580334901801,0.0025233978259957,Luxembourg,0.4988290398126464,0.0004121708783446,0.7057944253934758,0.5063168677441383,0.592792358298184
77,0.0014595186735821,0.0011096522797263,0.0009229478511484,0.0026440592605027,Malta,0.65807962529274,0.0003337300537462,0.581904510683197,0.5292795356248576,0.7844722602413475
78,0.0637683808275708,0.0825603741674539,0.0182166257628212,0.0757386578251563,Netherlands,0.4730679156908666,0.0124171825339381,0.7356018640640113,0.5083086728886865,0.5999938101944486
79,0.0155854438890786,0.0178044713656052,0.0067267815316839,0.0210213203508624,Norway,0.5175644028103045,0.003802953796215,0.9748527213576011,0.5835419986341908,0.3968922662731842
80,0.1438500234242468,0.0190483293782779,0.0978617190979594,0.0397206950098627,Poland,0.531615925058548,0.0273216523060532,0.7468565901697002,0.5565103573867516,0.5629200987983235
81,0.0386418874961436,0.0245910962913274,0.0231547519071052,0.0324967473874176,Portugal,0.4754098360655738,0.0072743168339001,0.6352765321375187,0.4701513771909857,0.7025010199477768
82,0.0087215948030354,0.0009389725148295,0.0117605867424745,0.0051905401435346,Republic of Moldova,0.4028103044496487,0.0024822955493389,0.6910225973797591,0.5735545185522422,0.5982729152968633
83,0.0706234819378397,0.0018283777554699,0.0622908326084286,0.0060813362991564,Romania,0.5058548009367682,0.0136822191051898,0.6890881913303438,0.5723309811063054,0.5921453301866341
84,0.0,0.0,0.0,0.0,Russian Federation,0.5339578454332552,0.1045965610116299,0.9832058383891672,1.0,0.2936553364747672
85,0.0565266100518078,0.0164668563861879,0.0258880813965634,0.0210580433961472,Serbia,0.4824355971896955,0.0049225182927568,0.6707992614085994,0.5532950147962667,0.6089919015098773
86,0.0187572132256511,0.0059024803627669,0.0139256912081383,0.0063268560876316,Slovakia,0.4566744730679157,0.0038564361766229,0.7007825551745361,0.5519576599134988,0.5604594898987694
87,0.0086835879317859,0.0021040372661731,0.0040327264188704,0.0053133000377722,Slovenia,0.4590163934426229,0.0014611386327479,0.6766904071045459,0.5348281356703847,0.5930884695689655
88,0.1560145519721923,0.1403175882808935,0.056899797695179,0.2636085113526671,Spain,0.566744730679157,0.0339299352292718,0.6496966499604326,0.5001707261552469,0.6841898342437776
89,0.0328989898646135,0.0447925662181958,0.0101457413623529,0.0334819742309145,Sweden,0.449648711943794,0.0073613148393638,0.8717137079046866,0.5565672661051673,0.4469291068997151
90,0.0247298651347643,0.0372235031647652,0.0095996604019857,0.0459992865236916,Switzerland,0.4285714285714285,0.0061183843186808,0.6849555965884111,0.5176132483496472,0.5467324677384595
91,0.0039852397209171,0.0004909965839497,0.0094759878968069,0.0028958744281697,Tajikistan,0.2271662763466042,0.0066852975510061,0.6253407192473402,0.7016844980651036,0.4702617723573279
92,0.0,0.0,0.0,0.0,Turkmenistan,0.3419203747072599,0.0042621891693187,0.6409038951903632,0.6774698383792397,0.7177042462549662
93,0.0,0.0,0.0,0.0,Ukraine,0.5433255269320844,0.0297533178686059,0.7251384858876286,0.6020942408376962,0.5700258021399641
94,0.2342462375196021,0.3460029546303959,0.0501019880355207,0.2861984303521215,United Kingdom,0.6229508196721312,0.0478531815955006,0.7997010463378177,0.6940871841566127,0.5699718025342418
95,0.0180360191392919,0.0002577732065736,0.0687990981934622,0.0127114198178536,Uzbekistan,0.2903981264637002,0.0243309175936351,0.6253407192473402,0.6959651718643296,0.6627540862791194
96,0.0641724550819423,0.0671308065168339,0.0400548504272968,0.0883388592772904,Australia,0.6440281030444964,0.0183266290198248,0.1834168645036489,0.9658547689506032,0.8487654803571196
97,0.0134166082764027,0.0117260505602563,0.0111514160919655,0.017637554035338,New Zealand,0.6814988290398126,0.0035177144340387,0.1895717928426976,0.9966992943318916,0.6077152702341762
98,0.0001110056455963,1.4028473827134831e-05,6.267187762438488e-05,0.0004721534393754,Solomon Islands,0.4121779859484777,0.0004713580459962,0.2033764178317066,0.9682164807648532,0.9540798636437422
