,Neoplasms,Mental and behavioural disorders,External causes of morbidity and mortality,Diseases of the musculoskeletal system and connective tissue,Country,"Fish, Seafood",Alcoholic Beverages,Eggs,Milk - Excluding Butter,Obesity,Population,Max Latitude,Max Longitude,Annual Average Temperature
10,0.3000587895948972,0.0903519054349931,0.9930375722084482,0.3604387879296595,Brazil,0.0453634624884623,0.1871300108970696,0.2694332120708018,0.3660494291848697,0.4543325526932085,0.1510042921393023,0.3109997362173569,0.4056453448668336,0.9211729874951422
11,0.1100203448680456,0.1379076133813403,0.057765087418913,0.1185955009023376,Canada,0.101048960124422,0.2068337535765502,0.4470921440827238,0.2943461720147744,0.6651053864168618,0.0271947207898848,0.9743251560713972,0.3380946961074436,0.2936131039473067
12,0.0378799913397323,0.0139716585081349,0.0555795101398919,0.0435913039828765,Chile,0.0818892218926721,0.2107962495739747,0.4327529242027765,0.2843646411500384,0.6065573770491803,0.0138455186400357,0.1107007825551745,0.2988276804006373,0.5819793805326424
13,0.0600057462552097,0.0039168667964846,0.1821524698151346,0.1396168212532001,Colombia,0.0483815433266958,0.1309986560720065,0.5051383051379869,0.3386175133634073,0.449648711943794,0.0352199302447139,0.3840675283566341,0.2975187798770771,0.9134995629255795
14,0.0070692552117321,0.0023774756018536,0.0197587717648985,0.0157185126117429,Costa Rica,0.1406334115740091,0.1150972957713735,0.4022615004452235,0.4837188858038811,0.5339578454332552,0.0036061386363133,0.3632286995515695,0.2529023446391987,0.9328881616583782
15,0.0346244652742706,0.0354562661743919,0.0285194646317525,0.0480253493935451,Cuba,0.0323624183571044,0.10815116518098,0.3525542559396024,0.2381549670458607,0.5573770491803278,0.0080059557978822,0.4692693220786072,0.2768893694514,0.9264686562915424
16,0.0002553586662073,4.909965839497191e-05,0.0005139093965199,0.0004406765434171,Dominica,0.1958466145214924,0.1126110062013964,0.0828356528160887,0.3317984810532773,0.5925058548009368,1.2835771297931802e-05,0.4020926756352765,0.3135385841110858,0.9443069021651264
17,0.0069933556725723,0.0003857830302462,0.0586358087053744,0.0053510723129223,Dominican Republic,0.0533199328401367,0.1723137448618089,0.3766472538610507,0.2688598922718014,0.5620608899297423,0.007449025943233,0.4399894486942759,0.2933928977919417,0.9319463118188696
18,0.0159223208987291,0.0015008128916063,0.0827352347145379,0.0302251647290888,Ecuador,0.0531916602559766,0.1313574484247886,0.3549422928378972,0.3762891525712308,0.3840749414519906,0.0124485588637775,0.2792578914974061,0.2737593899385385,0.8445494812894592
19,0.0056795604596702,0.0038589993419476,0.0245339510273591,0.0079216854828555,El Salvador,0.0590023499258475,0.1052449200942589,0.4371517667276592,0.4020576050766338,0.4637002341920374,0.004583083451767,0.3917172250065945,0.2383052583655816,0.9249025065327436
20,0.0003592151827766,0.0001311662302837,0.0002381531349726,0.0007029840097368,Grenada,0.2336029135275627,0.1970394057954881,0.4884620574200055,0.2553654308651833,0.405152224824356,4.2072805920998685e-05,0.3748351358480612,0.3130548600045526,0.95747152246166
21,0.0122213789701448,0.0040682574098691,0.03310997076148,0.0240976623158601,Guatemala,0.0219760075002644,0.0749960465441469,0.7686538147774139,0.1834493107873943,0.3723653395784543,0.0128443284787969,0.4213488085817286,0.2367971773275665,0.881739090346821
22,0.0008544693830783,3.857830302462079e-05,0.0037227095308884,0.0005036303353338,Guyana,0.1745519039966611,0.0775340293914698,0.0684587858688543,0.351066079242377,0.3817330210772833,0.000522701131188,0.3399278994108854,0.327111313453221,0.9420954974161592
23,0.0007605942383456,0.0001683416859256,0.0027826313665226,0.0020774751332521,Honduras,0.0232696908694891,0.0903870086757346,0.2223306874086017,0.3268215106350781,0.3864168618266979,0.0069954953573728,0.4178317066737009,0.2512804461643524,0.9122699838436404
24,0.0052816760262774,0.0002454982919748,0.0024818063539256,0.0072711629663826,Jamaica,0.1832987413959941,0.1401822720650268,0.0771274911318877,0.2791702496091565,0.5035128805620609,0.0019645861069889,0.4275916644684779,0.2710277714545868,0.9445415989589524
25,0.1212761802875123,0.0328595956689892,0.4117922569313007,0.3042714147815503,Mexico,0.0856505991445498,0.172947900122785,0.7302668041758591,0.2897938853373241,0.5971896955503513,0.0910897641141784,0.552272927108063,0.2411222399271568,0.8148933814053406
26,0.0045314286104534,0.0022532067045349,0.0208016318085683,0.011162756536702,Nicaragua,0.0567614648340175,0.0803196544202334,0.2831069968761824,0.341730947934713,0.4426229508196722,0.0046650897683927,0.3968170227732348,0.2524186205326656,0.9395202803981916
27,0.0049560137845257,0.0008899897603831,0.0135513311924619,0.0088240231669954,Panama,0.1156285100697146,0.2608849859310804,0.2602115924117862,0.296228895120348,0.4590163934426229,0.0030156931566085,0.3493361470148597,0.2682676986114272,0.943466120244388
28,0.0065210106620922,0.0023906857480408,0.0324807451101311,0.0162137491081546,Paraguay,0.0278097993343475,0.2027494878977055,0.5100713446536506,0.2261538669297405,0.3770491803278688,0.0051350216175781,0.0950496790644508,0.3334566355565672,0.8821430396361942
29,0.0287995239639376,0.0025531822365385,0.0605711162864154,0.0469320518739245,Peru,0.2106802401309953,0.1841265815877722,0.4676660483913541,0.2259904848444039,0.3793911007025761,0.0233682347462902,0.2643981359359888,0.2923969952196676,0.8092769388316646
30,0.0001530324743818,6.312813222210674e-05,0.0003258937636468,0.000346245855542,Saint Kitts and Nevis,0.2289902450518816,0.1965355751132818,0.1942253162636544,0.2148188049775709,0.4730679156908666,0.0,0.4178317066737009,0.3098679717732756,0.947247220994918
31,0.0003949151465764,5.377581633735019e-05,0.0009526125398906,0.0009128299827926,Saint Lucia,0.2698422024126781,0.3344315187571807,0.1625956579981163,0.2187834199132692,0.3957845433255269,9.127659589640392e-05,0.3887276883847709,0.3145913954017755,0.9550268716545433
32,0.0003551267032371,4.55925399381882e-05,0.000406113767006,0.0007711839509799,Saint Vincent and the Grenadines,0.1209129326500973,0.172688152835181,0.1985473025462182,0.1894072450187693,0.4894613583138173,4.0646609110117376e-05,0.3823089774026202,0.3139084907807876,0.9580049096119136
33,0.0006763121740965,0.0001052135537035,0.0019678969574056,0.0012590758383346,Suriname,0.1280808362201358,0.1840218032906748,0.2874665358518318,0.0782142741165975,0.5526932084309133,0.0003929172213978,0.3175063747472083,0.3341964488959708,0.9532107117808926
34,0.8505583070058471,1.0,1.0,0.8653229529525327,United States of America,0.0924468947287251,0.2436360218695238,0.4539310926964541,0.4945472470667111,0.8056206088992973,0.2351969684760588,0.8923766816143498,0.9993740040974276,0.5736408258941489
35,0.0118007909129408,0.0070260442123719,0.0139896165233151,0.0203770932135812,Uruguay,0.0556303079639332,0.1644729252357377,0.427819004063369,0.5071568177013944,0.6088992974238875,0.0024794431557171,0.0,0.3367004325062599,0.7546174095696004
36,0.0363982030150275,0.0002209484627773,0.1739771322852924,0.0354115079531623,Venezuela (Bolivarian Republic of),0.0902226732239076,0.1109205398153498,0.1878439618578705,0.3365481102397815,0.522248243559719,0.0203881965099537,0.4027081684691814,0.3176075574778056,0.9273579572610048
37,0.003253356202019,0.0020184635758275,0.0033003010757001,0.0059932009904729,Cyprus,0.1612349811878078,0.183453108195185,0.3418554872187008,0.4060318826576938,0.4613583138173303,0.000822202461473,0.5725841906269235,0.5848508991577509,0.8016107679404826
38,0.0625345507927002,0.0144931670226586,0.3822838300706354,0.07001510891006,Iran (Islamic Republic of),0.0798327418879999,1.51804960986125e-05,0.3287225538388786,0.140007840941416,0.5292740046838408,0.0599687235039373,0.6143497757847534,0.667994536763032,0.7753087689395558
39,0.0147438794833176,0.000241991173518,0.0481069332644778,0.0043752885382129,Iraq,0.0296858347324788,0.0105967653632807,0.6027451698496381,0.085787237194952,0.5737704918032787,0.0282893268422362,0.5933350918842873,0.6259959025722739,0.8701246617166494
40,0.0164886095759454,0.0123012179871688,0.0094358778951273,0.0243610190120451,Israel,0.1250998635929386,0.0684283438248231,0.3176096629810283,0.394002123209927,0.5573770491803278,0.0065334075906472,0.5584278554471116,0.5899442294559526,0.8158706936724873
41,1.0,0.1420000699085612,0.2580242983047675,1.0,Japan,0.4520814477871808,0.2458674467297323,0.9843050721034312,0.202510679547712,0.0351288056206089,0.0897883595242492,0.6644684779741493,0.9259902117004324,0.6474249683538131
42,0.0044703755053754,2.1042710740702247e-05,0.0169214069585839,0.0028329206362529,Jordan,0.0501284628394038,0.0054088237362999,0.1615511441956649,0.2001042463353601,0.7142857142857142,0.0075766705578069,0.5580761452563088,0.5996187115866151,0.8159014815073917
43,0.0014261941392353,0.0005348355646595,0.0135442283796645,0.0018319553447769,Kuwait,0.067571455007647,9.542026119126669e-05,0.7281493277425892,0.2479928032453031,0.7985948477751756,0.0033066373060283,0.5293238371581817,0.6256259959025723,0.9403639637902824
44,0.0046732006356009,0.0003261620164808,0.0030709220035948,0.0029903051160448,Lebanon,0.0605762253859465,0.0379828643107686,0.0858461545136557,0.2288880368167904,0.6651053864168618,0.0048283893032386,0.5696825815528005,0.5919644889597085,0.7763128392202845
45,0.0151276027026631,0.0001262562644442,0.1117063546777036,0.0383073823813321,Malaysia,0.4076432951623838,0.0327386031601586,0.8865774181869304,0.0649083606247904,0.2903981264637002,0.0233375715148563,0.329376593686802,0.8272251308900522,0.9431663015379894
46,0.0002353959225342,0.0001326859816149,0.0003208800134368,0.0007554455030007,Maldives,1.0,0.0378320216022816,0.7852069946223194,0.3002574973425321,0.117096018735363,0.0003472789234495,0.3252211377824672,0.6973927270657865,0.974423437666482
47,0.0057037715675575,0.0001262562644442,0.0121332755080809,0.0032735971796701,Mongolia,0.0025249297081489,0.1676808576736931,0.1993872298640613,0.6424273573788808,0.3911007025761124,0.0023582164267922,0.7230282247428119,0.8290177555201457,0.3850373379064821
48,0.0008224924481328,0.0002209484627773,0.0124717036472525,0.0023292903009191,Oman,0.1706081413348397,0.0111971253106728,0.3721872461688136,0.4561811067826244,0.468384074941452,0.003322325470948,0.4967027169612239,0.658092419758707,0.9675220580329732
49,0.0848453151175048,0.0055202044509775,0.2172457965971677,0.109665505518949,Philippines,0.228344148286199,0.1128504095268172,0.2342552022947218,0.0181597298779373,0.072599531615925,0.0781035290526987,0.4503648993229578,0.8481106305485999,0.9509414387977336
50,0.0187674915261693,0.0014449328041948,0.0613557681942727,0.0118353128803458,Sri Lanka,0.2927607416866998,0.0283735005320938,0.2651176453217276,0.1409066593440751,0.0585480093676815,0.0156047324062578,0.3510946979688737,0.7208342818119735,0.9623098871343764
51,0.20314428287692,0.0168937896063271,0.7811798858369077,0.3415746841818105,Thailand,0.2562382462563566,0.2168737796760606,0.717653259846399,0.06900378189668,0.1850117096018735,0.0474067819936947,0.4444737536270113,0.7884418392897792,0.9455445408897108
52,0.1100784286863073,0.004209711187626,0.1711840556058323,0.0782515633524992,Turkey,0.0230933229171127,0.0341209681033912,0.2481180747692002,0.3858422031182802,0.6861826697892273,0.0596742138624903,0.6348368943990153,0.6153255178693375,0.6500422567063884
53,0.0147116969823617,0.0002466673314604,0.0199421914600792,0.0087610693750786,Armenia,0.0313196976403475,0.023402258302468,0.438624631458695,0.5406081068458234,0.4215456674473067,0.0020694115725887,0.6277147630352589,0.6204188481675392,0.5646741994236066
54,0.0296087688247359,0.0157795780726069,0.0133595552469313,0.0243599697821798,Austria,0.074344103208951,0.334281534355721,0.4512429994712584,0.4249900025628239,0.4449648711943793,0.0063180518722042,0.6955948298601952,0.536620760300478,0.5338845913978789
55,0.0258972059856162,0.0089080808802306,0.0190271820467632,0.0134091576782641,Belarus,0.087012900120468,0.2946107475477228,0.497804611039281,0.2042933138241705,0.5550351288056207,0.0066467902371123,0.7584630264661918,0.5809241975870703,0.533823499306629
56,0.0399476427939737,0.0356399222775788,0.0192214648673988,0.0400910731523061,Belgium,0.1107268533949922,0.2657500904149418,0.3965376113306491,0.4585292822927154,0.5058548009367682,0.0081728208247553,0.7174887892376682,0.5059469610744366,0.5960207287561119
57,0.0107997529644731,0.0015115680548737,0.0061669127582394,0.0037457506190456,Bosnia and Herzegovina,0.0333514456054142,0.3549602112182617,0.1906241883887412,0.5300096424774904,0.3864168618266979,0.0023011685543569,0.6627978545678361,0.5436489870248121,0.6156959283813708
58,0.0253463347591772,0.0009528840847081,0.0196986067623791,0.006241868468544,Bulgaria,0.0513080842763028,0.3913432140208639,0.3656245423835245,0.4773941556107721,0.5737704918032787,0.0049011253405936,0.6535654620592631,0.5692010015934441,0.6265994965302433
59,0.0197293577293288,0.0085989868402394,0.0124115386447331,0.0099194191463465,Croatia,0.1006408309437627,0.2852158131856779,0.2792488713259719,0.5319952667659763,0.566744730679157,0.0028281482759776,0.6739646531258243,0.5430514454814477,0.632236088210532
60,0.0385526946883136,0.0105433333126803,0.02317731378305,0.0173164896965627,Czechia,0.0521787977645488,0.5302587305411026,0.2866057902498047,0.4196358271552583,0.5995316159250585,0.0076030551988082,0.7134441220434362,0.5414295470066014,0.5625532238651179
61,0.022301034200314,0.024769257908932,0.0069749621670765,0.0296942544172577,Denmark,0.1592003420767566,0.2626344999889009,0.5539148540246185,0.5991518153979666,0.4309133489461359,0.0041181432914197,1.0,0.5309298884589119,0.0
62,0.0099539630351657,0.0017278403597087,0.0047964877008529,0.0100935913039828,Estonia,0.0618938710169884,0.4470997105262753,0.4440812681146027,0.8049403841164287,0.4894613583138173,0.0009106266637477,0.7893255957091357,0.5680343728659231,0.5105511199760017
63,0.0174266986439061,0.0169176380118332,0.0082229681568367,0.0143031015234817,Finland,0.1647423336701776,0.2583568753806347,0.2714296142117572,0.7965244822548287,0.5152224824355971,0.0039042137697875,0.8808581728655588,0.5776519462781697,0.4317147582856754
64,0.22831440188388,0.1668423927853429,0.0768524344681957,0.2621133587946446,France,0.1699297370121863,0.2192560028408653,0.3535365326148318,0.5464786583786604,0.4754098360655738,0.0462701031354223,0.7138837597819397,0.9753585249260186,0.6699392576972409
65,0.0096172687508578,0.001057980734463,0.0184234429589816,0.009037016829647,Georgia,0.0599354580243669,0.1348903577183555,0.3007534058305763,0.4841415063245214,0.4777517564402809,0.0026106532623182,0.6478501714587179,0.6206749374004097,0.572958867291375
66,0.3263780454404579,0.320532273030107,0.0966458846720464,0.2673605573509044,Germany,0.0919159058934891,0.3594998147460421,0.3562648451555956,0.5073304736225048,0.5339578454332552,0.0593625898593128,0.747472083003605,0.53055998178921,0.5713105091775958
67,0.0420510398933505,0.0090998033558681,0.0291152652817017,0.0192113988332563,Greece,0.0881692260069145,0.116090430335604,0.2704774916218692,0.5264008883110117,0.5737704918032787,0.0075916456243212,0.6317594302294909,0.5681766446619622,0.7085530056099949
68,0.046311738068155,0.0251197359467133,0.0235395572357189,0.0323876274814286,Hungary,0.0363417309768698,0.3431431742037941,0.4748126196651028,0.4215831343080221,0.6018735362997658,0.0069263248120449,0.6917260177613647,0.5529251081265649,0.6106198042506233
69,0.0016051507715908,0.0008087415161343,0.0010725247324119,0.0022925672556343,Iceland,0.4120981813834836,0.2349768692302821,0.3272023722306639,0.6995868478101589,0.4730679156908666,0.0002239128993083,0.8497318209795129,0.449408149328477,0.4195369606346099
70,0.0127859774379426,0.009685492138151,0.0049636127078512,0.0155810634993914,Ireland,0.1364909057016401,0.3728308374051756,0.2894576800270012,0.4619148615455991,0.5620608899297423,0.0035291240085258,0.7516926052932384,0.4707773730935579,0.5876277392911932
71,0.2503190784192531,0.1439696676338909,0.0985155956878405,0.2162168967977504,Italy,0.14727600288572,0.1636802497662617,0.3676569797722507,0.4310576575087981,0.468384074941452,0.0429584741405559,0.6787127407016619,0.5405190075119508,0.6691745588030722
72,0.0228623664526138,0.0108972015649697,0.0700567138711248,0.0854492802283124,Kazakhstan,0.0229827247485524,0.145613606051058,0.2897739500239188,0.6387406183436948,0.4309133489461359,0.0133192520168205,0.7520443154840412,0.7362849988618255,0.5116282106190949
73,0.005402959972392,0.0003758461946186,0.0239343900647525,0.0069773786041045,Kyrgyzstan,0.0082705020539034,0.0610530048887255,0.1941798069351729,0.6893109570513781,0.2927400468384075,0.0046636635715818,0.6450364899322958,0.7161962212610972,0.4521715820546576
74,0.0086790197982223,0.0033134086140206,0.0060678911915929,0.0099446006631132,Latvia,0.1464664562456268,0.316213873303646,0.4296526043018682,0.4972705724927276,0.5339578454332552,0.0013178058532543,0.7753451156247252,0.5681197359435465,0.5203158606191193
75,0.0116738196405395,0.0014380354712298,0.0092871366388988,0.0105500062953791,Lithuania,0.1787136628929727,0.334710687112463,0.5216230694491654,0.5284876241335316,0.5971896955503513,0.0019538896309073,0.7609249978018113,0.5640792169360346,0.5320281333110028
76,0.0017083220681256,0.0016129237782748,0.0012580334901801,0.0025233978259957,Luxembourg,0.1497980049664806,0.5086854124107062,0.5383443371252309,0.4235308077658384,0.4988290398126464,0.0004121708783446,0.7057944253934758,0.5063168677441383,0.592792358298184
77,0.0014595186735821,0.0011096522797263,0.0009229478511484,0.0026440592605027,Malta,0.1889939683163634,0.2107589266740137,0.4210495823345499,0.4449709344587534,0.65807962529274,0.0003337300537462,0.581904510683197,0.5292795356248576,0.7844722602413475
78,0.0637683808275708,0.0825603741674539,0.0182166257628212,0.0757386578251563,Netherlands,0.1260040942527995,0.2384603779337634,0.4846322024066449,0.707778201497589,0.4730679156908666,0.0124171825339381,0.7356018640640113,0.5083086728886865,0.5999938101944486
79,0.0155854438890786,0.0178044713656052,0.0067267815316839,0.0210213203508624,Norway,0.2813232393562457,0.1930683798779029,0.3738975729239327,0.5197569741150214,0.5175644028103045,0.003802953796215,0.9748527213576011,0.5835419986341908,0.3968922662731842
80,0.1438500234242468,0.0190483293782779,0.0978617190979594,0.0397206950098627,Poland,0.0780403924320493,0.3321501576849528,0.2187209221680273,0.368185496258497,0.531615925058548,0.0273216523060532,0.7468565901697002,0.5565103573867516,0.5629200987983235
81,0.0386418874961436,0.0245910962913274,0.0231547519071052,0.0324967473874176,Portugal,0.2452920074967058,0.3003422109643849,0.2588094949518538,0.3735380104542062,0.4754098360655738,0.0072743168339001,0.6352765321375187,0.4701513771909857,0.7025010199477768
82,0.0087215948030354,0.0009389725148295,0.0117605867424745,0.0051905401435346,Republic of Moldova,0.0994441451300541,0.2166576987374436,0.4273362271022117,0.499819162264643,0.4028103044496487,0.0024822955493389,0.6910225973797591,0.5735545185522422,0.5982729152968633
83,0.0706234819378397,0.0018283777554699,0.0622908326084286,0.0060813362991564,Romania,0.0295981270265067,0.2400373125693284,0.471787206332927,0.5829442729456985,0.5058548009367682,0.0136822191051898,0.6890881913303438,0.5723309811063054,0.5921453301866341
84,0.0,0.0,0.0,0.0,Russian Federation,0.1312019428722733,0.2128880186468582,0.57984915742357,0.4070192330795697,0.5339578454332552,0.1045965610116299,0.9832058383891672,1.0,0.2936553364747672
85,0.0565266100518078,0.0164668563861879,0.0258880813965634,0.0210580433961472,Serbia,0.0447694276447052,0.261208947131786,0.4181910352005705,0.5017949397229108,0.4824355971896955,0.0049225182927568,0.6707992614085994,0.5532950147962667,0.6089919015098773
86,0.0187572132256511,0.0059024803627669,0.0139256912081383,0.0063268560876316,Slovakia,0.0585907125859554,0.3160959001548964,0.4987428310901372,0.3378868323200361,0.4566744730679157,0.0038564361766229,0.7007825551745361,0.5519576599134988,0.5604594898987694
87,0.0086835879317859,0.0021040372661731,0.0040327264188704,0.0053133000377722,Slovenia,0.0634344728581929,0.2528816376361773,0.3514202421058516,0.4572611781075595,0.4590163934426229,0.0014611386327479,0.6766904071045459,0.5348281356703847,0.5930884695689655
88,0.1560145519721923,0.1403175882808935,0.056899797695179,0.2636085113526671,Spain,0.2251991200886026,0.2714380973078211,0.4497793491093598,0.3808464860790468,0.566744730679157,0.0339299352292718,0.6496966499604326,0.5001707261552469,0.6841898342437776
89,0.0328989898646135,0.0447925662181958,0.0101457413623529,0.0334819742309145,Sweden,0.1691814910179319,0.2444542997142236,0.4642410080936359,0.5935446669821709,0.449648711943794,0.0073613148393638,0.8717137079046866,0.5565672661051673,0.4469291068997151
90,0.0247298651347643,0.0372235031647652,0.0095996604019857,0.0459992865236916,Switzerland,0.0819034857976129,0.2589318383207984,0.3252271337473032,0.6147781673189937,0.4285714285714285,0.0061183843186808,0.6849555965884111,0.5176132483496472,0.5467324677384595
91,0.0039852397209171,0.0004909965839497,0.0094759878968069,0.0028958744281697,Tajikistan,0.0017955623957932,0.0123089714906337,0.1392425749542375,0.2446655273839963,0.2271662763466042,0.0066852975510061,0.6253407192473402,0.7016844980651036,0.4702617723573279
92,0.0,0.0,0.0,0.0,Turkmenistan,0.0190834354829101,0.0255518527627501,0.3116482291340096,0.4489652278057525,0.3419203747072599,0.0042621891693187,0.6409038951903632,0.6774698383792397,0.7177042462549662
93,0.0,0.0,0.0,0.0,Ukraine,0.0705556688973165,0.1559366973677674,0.6181487193905343,0.4233983050369623,0.5433255269320844,0.0297533178686059,0.7251384858876286,0.6020942408376962,0.5700258021399641
94,0.2342462375196021,0.3460029546303959,0.0501019880355207,0.2861984303521215,United Kingdom,0.0996989160526758,0.2574292357985777,0.366766514875785,0.4935617322508108,0.6229508196721312,0.0478531815955006,0.7997010463378177,0.6940871841566127,0.5699718025342418
95,0.0180360191392919,0.0002577732065736,0.0687990981934622,0.0127114198178536,Uzbekistan,0.0114580010849835,0.0586755158682952,0.2627573038345911,0.6082646871581003,0.2903981264637002,0.0243309175936351,0.6253407192473402,0.6959651718643296,0.6627540862791194
96,0.0641724550819423,0.0671308065168339,0.0400548504272968,0.0883388592772904,Australia,0.1157813780442129,0.2480824385340868,0.2551231332079678,0.4721079744870681,0.6440281030444964,0.0183266290198248,0.1834168645036489,0.9658547689506032,0.8487654803571196
97,0.0134166082764027,0.0117260505602563,0.0111514160919655,0.017637554035338,New Zealand,0.1377711434349317,0.2197213396386851,0.399154948236174,0.2703869000281334,0.6814988290398126,0.0035177144340387,0.1895717928426976,0.9966992943318916,0.6077152702341762
98,0.0001110056455963,1.4028473827134831e-05,6.267187762438488e-05,0.0004721534393754,Solomon Islands,0.2879599386864602,0.0354266576188558,0.0511751396821249,0.0258421147351509,0.4121779859484777,0.0004713580459962,0.2033764178317066,0.9682164807648532,0.9540798636437422
