Country,Obesity,Undernourished,Population,Annual Average Temperature,Max Latitude,Min Latitude,Max Longitude,Min Longitude,HDI Rank,hdi_2016,hdi_2017,hdi_2018,hdi_2019,gdp_2016,gdp_2017,gdp_2018,gdp_2019,code,"Population,Total Population - Both sexes",WHO code,FAO code,Winter Average Temperature,Spring Average Temperature,Summer Average Temperature,Autumn Average Temperature
Burkina Faso,0.0374707259953161,0.3064798598949212,0.0148673886550322,0.9881468447546796,0.3972566605117384,0.5604297224709042,0.49462212610971995,0.5035207203047444,0.9627659574468084,0.0874125874125874,0.0933098591549295,0.0920353982300885,0.1030195381882771,0.7142857142857142,0.8423076923076923,0.9134948096885812,0.9166666666666669,0.005956635692161,0.01286633801754243,0.005956635692161,0.6628571428571428,0.9746506761482925,0.9306666109080015,0.7750967144032456,0.9746647125850015
Cabo Verde,0.1803278688524589,0.1768826619964973,0.0003579753995312,0.9070458846739288,0.4134353292886661,0.6044599983722634,0.4233155019348964,0.4462657278079189,0.6648936170212766,0.4877622377622379,0.4823943661971832,0.4814159292035397,0.4813499111900533,0.6739130434782608,0.7461538461538462,0.8339100346020759,0.9166666666666669,0.0119132713843221,0.00033173712364623336,0.3517094613837528,0.300809179797275,0.8806923847485205,0.7754648396411589,0.7666496987393471,0.9378939664263903
Cambodia,0.0140515222482435,0.2434325744308231,0.01101237867522,0.9602056756325894,0.3939154136991119,0.5688125661268006,0.7940188936945141,0.8147004501904653,0.7606382978723404,0.3461538461538462,0.3450704225352112,0.3433628318584071,0.3552397868561278,0.7422360248447204,0.8730769230769231,0.9377162629757784,0.9459459459459459,0.4860614724803432,0.010871441557424132,0.4860614724803432,0.3257142857142857,0.950939538306622,0.876521314780537,0.7782929611019199,0.9480407203564561
Cameroon,0.1545667447306791,0.1295971978984238,0.0189284840740167,0.9081872912653304,0.3796711509715994,0.4974363148042647,0.5339460505349419,0.5440090038093041,0.8085106382978723,0.3059440559440559,0.3010563380281691,0.2991150442477877,0.3001776198934279,0.6708074534161489,0.7384615384615385,0.820069204152249,0.8761261261261262,0.0083392899690254,0.016519343884416,0.0083392899690254,0.08857142857142848,0.932656801401614,0.8059839254666815,0.6904811061629447,0.9141275251866287
Canada,0.6651053864168618,0.0,0.0271947207898848,0.2936131039473067,0.9743251560713972,0.8231464149100676,0.3380946961074436,0.1125187579360499,0.0797872340425532,0.9527972027972028,0.9507042253521129,0.9504424778761064,0.9502664298401424,0.5590062111801241,0.7269230769230769,0.7474048442906573,0.8265765765765767,0.2573266619013581,0.025133859575597068,0.2573266619013581,0.0914285714285714,0.17805434206500814,0.3157632627660172,0.3825966375289503,0.26538188596371914
Central African Republic,0.0796252927400468,1.0,0.0034057579843845,0.9241073421893762,0.3613822210498549,0.5022381378692927,0.5659002959253358,0.5609777213436455,0.9946808510638298,0.006993006993007,0.0088028169014083,0.0070796460176991,0.0053285968028419,0.6739130434782608,0.7769230769230768,0.8096885813148789,0.8558558558558559,0.0142959256611865,0.0031068108632092,0.0142959256611865,0.1028571428571428,0.9450972243038077,0.826785456460339,0.7115608205651273,0.9217511642603853
Chad,0.0444964871194379,0.6129597197898423,0.0119964544747281,0.9501482087686012,0.4707640903895191,0.5447220639700496,0.5560550876394263,0.5582650352072032,0.9893617021276596,0.0262237762237762,0.0176056338028168,0.0106194690265487,0.0071047957371225,0.3540372670807452,0.5115384615384615,0.7577854671280276,0.8558558558558559,0.0166785799380509,0.010038937107132231,0.0166785799380509,0.1085714285714285,0.8984250127637065,0.9075510787997213,0.8086441703491785,0.9221218691747287
Chile,0.6065573770491803,0.0035026269702276,0.0138455186400357,0.5819793805326424,0.1107007825551745,0.028892325221778998,0.2988276804006373,0.2035957520489438,0.2234042553191489,0.8164335664335665,0.811619718309859,0.8106194690265488,0.8117229129662523,0.5807453416149068,0.6499999999999999,0.8166089965397924,0.8130630630630631,0.2644746247319514,0.0125668887908282,0.2644746247319514,0.1114285714285714,0.7208841795854646,0.4152542704490021,0.27278693624383704,0.6610275629799046
China,0.0866510538641686,0.1050788091068301,1.0,0.5360787485115854,0.735689791611712,0.6124359078701066,0.871300933302982,0.7318480895763593,0.4468085106382979,0.6433566433566433,0.6408450704225352,0.6442477876106195,0.6518650088809946,0.7391304347826085,0.8692307692307693,0.9100346020761244,0.9256756756756758,0.490350250178699,1.0,0.490350250178699,1.0,0.4391092116670477,0.5600357539318259,0.5584022669634562,0.4749073686590941
Colombia,0.449648711943794,0.0402802101576182,0.0352199302447139,0.9134995629255795,0.3840675283566341,0.4494994709855945,0.2975187798770771,0.2836199930739929,0.4361702127659575,0.6678321678321679,0.6637323943661972,0.6601769911504426,0.6625222024866787,0.5931677018633539,0.6576923076923077,0.7647058823529411,0.8626126126126127,0.2668572790088158,0.03331178475992643,0.2668572790088158,0.12285714285714283,0.9281591537699624,0.7927222787828678,0.7245047007786054,0.9240209465892754
Congo,0.1288056206088993,0.6619964973730297,0.0038963696873277,0.9055708088770196,0.2971951112283478,0.4430699112883535,0.5408889141816526,0.5518007618607873,0.7872340425531914,0.3496503496503496,0.3309859154929575,0.3221238938053096,0.319715808170515,0.1956521739130434,0.4346153846153845,0.4567474048442906,0.7747747747747749,0.0214438884917798,0.0034112658752077,0.021443888491779795,0.1285714285714285,0.9270900009213229,0.7945524032445707,0.6963699667102103,0.9165547496874352
Costa Rica,0.5339578454332552,0.0402802101576182,0.0036061386363133,0.9328881616583782,0.3632286995515695,0.5289330186375844,0.2529023446391987,0.2680364769710263,0.32446808510638303,0.7395104895104894,0.7359154929577465,0.7380530973451326,0.7388987566607462,0.6583850931677018,0.7538461538461538,0.7716262975778546,0.8355855855855856,0.2692399332856803,0.003353626922562267,0.2692399332856803,0.1342857142857142,0.9380473488861633,0.8302226574788474,0.7481909588541669,0.9300322836970968
Croatia,0.566744730679157,0.0,0.0028281482759776,0.632236088210532,0.6739646531258243,0.8292504272808658,0.5430514454814477,0.5584093270229713,0.2234042553191489,0.8094405594405594,0.8080985915492958,0.8088495575221238,0.8117229129662523,0.6366459627329191,0.7230769230769231,0.7716262975778546,0.8536036036036037,0.7214677150345485,0.0028757774967166,0.7214677150345485,0.2771428571428572,0.5593519646960523,0.6038744757225204,0.6164574246848455,0.5968089147695134
Cuba,0.5573770491803278,0.0,0.0080059557978822,0.9264686562915424,0.4692693220786072,0.645397574672418,0.2768893694514,0.2742987417753665,0.3670212765957447,0.6905594405594406,0.6883802816901408,0.6902654867256636,0.6909413854351686,0.6336354595534991,0.7548223933473932,0.8081678144359803,0.8499218582628668,0.2716225875625446,0.0078051842672866,0.2716225875625446,0.1371428571428571,0.8941904312041954,0.8256409107418755,0.7898295405284004,0.9298752933790376
Cyprus,0.4613583138173303,0.0542907180385289,0.000822202461473,0.8016107679404826,0.5725841906269235,0.7658500854561732,0.5848508991577509,0.6125764746623572,0.1702127659574468,0.8653846153846154,0.8661971830985915,0.8743362831858407,0.8756660746003554,0.7360248447204968,0.773076923076923,0.820069204152249,0.8603603603603605,0.4932094353109364,0.0007739371257266666,0.4932094353109364,0.14,0.7184542512480038,0.7162052173832741,0.7723666661835109,0.7978073988436402
Czechia,0.5995316159250585,0.0,0.0076030551988082,0.5625532238651179,0.7134441220434362,0.8792219418898022,0.5414295470066014,0.5543114394551542,0.1382978723404255,0.9003496503496504,0.8978873239436618,0.8973451327433629,0.8987566607460037,0.6336354595534991,0.7548223933473932,0.8081678144359803,0.8499218582628668,0.7231355730283536,0.0073121242584015984,0.5764925936011238,0.3441516042511281,0.5021351159307259,0.5393486579552692,0.5316092771268092,0.5365270641861893
Denmark,0.4309133489461359,0.0,0.0041181432914197,0.0,1.0,0.9281354276878001,0.5309298884589119,0.3086113355650468,0.0478723404255319,0.9737762237762241,0.9683098591549296,0.9699115044247788,0.9698046181172292,0.6273291925465837,0.6807692307692308,0.7612456747404843,0.8400900900900902,0.7243269001667858,0.003915305291207833,0.7243269001667857,0.1514285714285714,0.0,0.0,0.0,0.0
Djibouti,0.2177985948477752,0.28721541155866903,0.0006660339106815,0.9970450126205944,0.3764178317066737,0.5729632945389436,0.6113703619394489,0.6399342029320098,0.8776595744680851,0.2220279720279721,0.2183098591549295,0.2247787610619469,0.2309058614564832,0.7360248447204968,0.8115384615384615,0.9688581314878892,0.9572072072072072,0.0262091970455087,0.0006070349874035668,0.0262091970455087,0.2028571428571428,0.9351013120534096,0.9201526005098385,0.9039172272158957,0.96342005162128
Dominica,0.5925058548009368,0.0647985989492119,1.2835771297931802e-05,0.9443069021651264,0.4020926756352765,0.6077154716366892,0.3135385841110858,0.3420004617338105,0.4946808510638298,0.6328671328671329,0.6161971830985915,0.6141592920353983,0.6181172291296625,0.6055900621118011,0.2384615384615384,0.6955017301038062,0.9774774774774776,0.2740052418394091,1.362344808324217e-05,0.2740052418394091,0.1542857142857142,0.9245415623966474,0.8352034094362305,0.7848951754289782,0.9543878212423289
Dominican Republic,0.5620608899297423,0.1225919439579684,0.007449025943233001,0.9319463118188696,0.4399894486942759,0.6268413770651908,0.2933928977919417,0.3116414636961792,0.4627659574468085,0.6381118881118881,0.6338028169014085,0.6371681415929201,0.6429840142095914,0.7360248447204968,0.7846153846153846,0.9204152249134948,0.9031531531531533,0.2763878961162736,0.0071576708900142,0.2763878961162736,0.1571428571428571,0.9082914214282648,0.823715827761856,0.7838900816783768,0.9397408417924495
Ecuador,0.3840749414519906,0.0945709281961471,0.0124485588637775,0.8445494812894592,0.2792578914974061,0.4432326849515748,0.2737593899385385,0.2539247373888953,0.4521276595744681,0.6643356643356644,0.658450704225352,0.6566371681415929,0.6483126110124334,0.4906832298136645,0.6961538461538461,0.7231833910034602,0.7905405405405406,0.2787705503931379,0.011376717375001502,0.2787705503931379,0.1628571428571428,0.8750528844255633,0.728437675918788,0.6331332030362539,0.8664019876286239
Egypt,0.6604215456674474,0.0350262697022767,0.0718439512497406,0.8801977642873688,0.54304053459949,0.6629771303003174,0.5928181197359434,0.5907018353918967,0.6117021276595744,0.5559440559440558,0.5492957746478873,0.5486725663716813,0.5559502664298402,0.6614906832298135,0.7615384615384615,0.86159169550173,0.9144144144144144,0.0274005241839409,0.06530207818185038,0.0274005241839409,0.1657142857142857,0.7728412043084578,0.845981202707056,0.8535480248042339,0.8381833118336547
El Salvador,0.4637002341920374,0.1138353765323993,0.0045830834517670005,0.9249025065327436,0.3917172250065945,0.5911125579881175,0.2383052583655816,0.2594078263880873,0.6542553191489361,0.5122377622377621,0.5017605633802815,0.4938053097345133,0.4955595026642984,0.6055900621118011,0.6923076923076923,0.7612456747404843,0.8423423423423424,0.2811532046700024,0.004362014567722533,0.2811532046700024,0.1685714285714285,0.9290870717453318,0.8253748395579872,0.743769864557961,0.9189779038873865
Estonia,0.4894613583138173,0.0070052539404553,0.0009106266637477,0.5105511199760017,0.7893255957091357,0.9521445430129404,0.5680343728659231,0.5824483435299551,0.1489361702127659,0.8793706293706294,0.8785211267605635,0.8814159292035398,0.8845470692717586,0.6273291925465837,0.8153846153846154,0.8304498269896193,0.9009009009009008,0.725518227305218,0.0008755149366235334,0.725518227305218,0.17714285714285713,0.4319237366299002,0.49102258670649784,0.5036543995620097,0.496012171045999
Ethiopia,0.0163934426229508,0.3169877408056043,0.0819079090457245,0.8777777759867462,0.3954981095577245,0.5116790103361276,0.6243455497382199,0.6146542768094194,0.9148936170212766,0.1555944055944057,0.1549295774647886,0.1539823008849556,0.1616341030195381,0.7763975155279501,0.9961538461538462,0.9446366782006921,0.9909909909909912,0.0309745055992375,0.07164388805909024,0.030974505599237492,0.6771428571428572,0.8948214776364543,0.7834198052231417,0.6797074997109486,0.8774261086729146
Fiji,0.6346604215456674,0.021015761821366,0.000600428857381,0.920278850740093,0.1549283390486239,0.30731667616179703,1.0,0.0,0.4893617021276596,0.6293706293706294,0.6232394366197183,0.6212389380530973,0.6198934280639433,0.6055900621118011,0.8115384615384615,0.7993079584775086,0.759009009009009,0.9673576364069572,0.0005681514043978668,0.9673576364069572,0.1857142857142856,0.9523312556149829,0.7994491233130748,0.6972531011404034,0.9355283491329057
Finland,0.5152224824355971,0.0,0.0039042137697875,0.4317147582856754,0.8808581728655588,0.9707821274517784,0.5776519462781697,0.5757532032783101,0.0531914893617021,0.9685314685314688,0.9665492957746479,0.9663716814159294,0.9662522202486679,0.6149068322981365,0.7307692307692307,0.7301038062283737,0.8130630630630631,0.7290922087205146,0.0037672364797354334,0.7290922087205146,0.1885714285714285,0.35518801167448855,0.41936495432069637,0.4379650723443668,0.4176447555994913
France,0.4754098360655738,0.0,0.0462701031354223,0.6699392576972409,0.7138837597819397,0.0793521608203792,0.9753585249260186,0.0052233637308092,0.1329787234042553,0.9020979020979024,0.8996478873239437,0.8973451327433629,0.9005328596802843,0.5621118012422359,0.6923076923076923,0.7404844290657439,0.8220720720720721,0.7314748629973791,0.04469587625320973,0.7314748629973792,0.1914285714285714,0.6380046184822789,0.598183677034585,0.5916125665238932,0.6646043631786855
French Polynesia,0.6400093428992722,0.0297723292469352,0.0001611602396295,0.9383331433944218,0.1958146487294469,0.2589728981850736,0.1040291372638288,0.0730405171418677,0.462467843326886,0.6430302618257164,0.6384234895907429,0.6392750084068672,0.6428738155469951,0.6336354595534991,0.7548223933473932,0.8081678144359803,0.8499218582628668,0.3212659251901565,0.00015426234461703335,0.4465236004064534,0.3404651785427976,0.9568258055430018,0.8245299157216482,0.7282625579060141,0.9483410434449323
Gabon,0.2459016393442622,0.1401050788091068,0.0015524152286443,0.9094778012456658,0.285061109645652,0.4519410759339138,0.5290803551104029,0.5445573127092233,0.6276595744680851,0.5454545454545454,0.5422535211267607,0.5415929203539825,0.5488454706927176,0.5931677018633539,0.6230769230769231,0.7128027681660899,0.8738738738738739,0.0357398141529664,0.0013525744761698332,0.0357398141529664,0.2085714285714284,0.9335444146640933,0.7975110256083692,0.6907111846766484,0.9246266953966171
Gambia,0.13583138173302098,0.1348511383537653,0.0016850515320562,0.9746933668657451,0.3861777895014508,0.5903800765036217,0.4484976098338265,0.4708819115779754,0.9095744680851064,0.1695804195804195,0.1654929577464787,0.1699115044247787,0.1811722912966252,0.5869565217391303,0.7884615384615384,0.9273356401384084,0.9256756756756758,0.0381224684298308,0.001451385434981033,0.0381224684298308,0.2114285714285714,0.9515810557257951,0.9000343634360041,0.7909776810160117,0.9697231268499366
Georgia,0.4777517564402809,0.0945709281961471,0.0026106532623182,0.572958867291375,0.6478501714587179,0.8180190445185969,0.6206749374004097,0.6348551310169688,0.3191489361702128,0.7237762237762241,0.727112676056338,0.7327433628318586,0.7424511545293074,0.6180124223602483,0.7884615384615384,0.8442906574394463,0.9031531531531533,0.7324279247081249,0.0027429045732737,0.732427924708125,0.2057142857142857,0.5048905235682332,0.5359240609318308,0.5660950078514689,0.547298570925371
Germany,0.5339578454332552,0.0,0.0593625898593128,0.5713105091775958,0.747472083003605,0.868723040612029,0.53055998178921,0.5363326792104353,0.026595744680850998,0.9842657342657342,0.9806338028169012,0.9823008849557521,0.9822380106571936,0.5962732919254657,0.7038461538461538,0.7231833910034602,0.8018018018018018,0.7326661901358112,0.056843586939089474,0.7326661901358112,0.2228571428571428,0.5226618322299943,0.5321408330369543,0.5257214566137421,0.5549726105430403
Ghana,0.1592505854800936,0.052539404553415,0.0221195994383636,0.9584620525427447,0.362789061813066,0.5225848457719541,0.4912076030047803,0.5100427103774675,0.7287234042553191,0.3846153846153846,0.3802816901408449,0.3805309734513274,0.3854351687388987,0.6335403726708073,0.9153846153846154,0.8961937716262975,0.9346846846846848,0.0405051227066952,0.019669999476732238,0.0405051227066952,0.2285714285714285,0.982812661580966,0.8532905222694378,0.7312856740107684,0.9623700504964119
Greece,0.5737704918032787,0.0,0.0075916456243212,0.7085530056099949,0.6317594302294909,0.7673964352567755,0.5681766446619622,0.5760995036361538,0.1648936170212765,0.8671328671328673,0.8679577464788732,0.8672566371681415,0.877442273534636,0.5217391304347825,0.6615384615384615,0.7439446366782007,0.8310810810810811,0.7457707886585656,0.007308374001448531,0.7457707886585657,0.2371428571428572,0.62862656731315,0.6542913539859645,0.7018382017925006,0.6791809381300454
Grenada,0.405152224824356,0.2017161317958166,4.2072805920998685e-05,0.95747152246166,0.3748351358480612,0.5816716855212827,0.3130548600045526,0.3411347108392013,0.3882978723404256,0.6870629370629371,0.676056338028169,0.6761061946902654,0.6838365896980464,0.6428571428571428,0.773076923076923,0.820069204152249,0.8558558558558559,0.2906838217774601,4.0554246081589444e-05,0.2906838217774601,0.2428571428571428,0.9427586385287009,0.8469652261532848,0.7895744224636698,0.9657518537201266
Guatemala,0.3723653395784543,0.2224168126094571,0.012844328478796999,0.881739090346821,0.4213488085817286,0.5957516073899243,0.2367971773275665,0.253232136673208,0.6702127659574467,0.4807692307692309,0.4735915492957747,0.4707964601769913,0.4777975133214919,0.6118012422360247,0.7192307692307692,0.7889273356401384,0.8738738738738739,0.2954491303311889,0.0114370326939869,0.2954491303311889,0.2514285714285714,0.8735505301554607,0.7969041600924518,0.7128842780082126,0.8777993032825636
Guinea,0.0866510538641686,0.2451838879159369,0.0089180086584408,0.9352177207685226,0.3760661215158709,0.5425246195165622,0.4660254951058502,0.4759321251298627,0.9414893617021276,0.1520979020979022,0.1496478873239435,0.1451327433628317,0.1474245115452929,0.8633540372670806,1.0,0.8927335640138407,0.9144144144144144,0.0428877769835596,0.0080901884161489,0.04288777698355959,0.2542857142857143,0.9494255252979151,0.8531720901253609,0.7160276479336067,0.9292693714122731
Guinea-Bissau,0.1241217798594847,0.446584938704028,0.0013356333133903,0.9745581260621604,0.3761540490635717,0.5729632945389436,0.4489528795811518,0.4711704952095118,0.9255319148936172,0.1573426573426574,0.1478873239436618,0.14336283185840698,0.1527531083481349,0.6925465838509315,0.7884615384615384,0.7958477508650519,0.8896396396396397,0.0433643078389325,0.0011974888710453667,0.0433643078389325,0.4971428571428572,0.9628590663535763,0.8981901610887336,0.7748945025402323,0.9698273878591586
Guyana,0.3817330210772833,0.0980735551663747,0.000522701131188,0.9420954974161592,0.3399278994108854,0.4936925205501749,0.32711131345322103,0.3422601870021933,0.6436170212765957,0.5209790209790208,0.5123239436619721,0.5115044247787611,0.5115452930728243,0.6459627329192545,0.7461538461538462,0.8304498269896193,0.9099099099099099,0.2978317846080534,0.0004979353679208334,0.2978317846080534,0.2571428571428572,0.9374513794428116,0.8207430956176872,0.7624375511041533,0.960641416816748
Haiti,0.4121779859484777,0.8196147110332749,0.0080929538033459,0.9503459923991122,0.4413083619097864,0.6307479449825018,0.2839745048941497,0.304484589634076,0.898936170212766,0.2132867132867133,0.2095070422535211,0.2070796460176991,0.2060390763765541,0.5745341614906831,0.6499999999999999,0.7301038062283737,0.7612612612612613,0.3002144388849178,0.0074632631364607675,0.3002144388849178,0.2628571428571429,0.9260196416200465,0.8399988898187806,0.8036834096601946,0.9556556553009822
Honduras,0.3864168618266979,0.1821366024518388,0.0069954953573728,0.9122699838436404,0.4178317066737009,0.5896475950191259,0.2512804461643524,0.2615722036246105,0.6968085106382979,0.4335664335664336,0.4295774647887322,0.4283185840707965,0.4262877442273535,0.6490683229813663,0.7884615384615384,0.8062283737024221,0.8490990990990992,0.3025970931617822,0.006378122343450933,0.3025970931617822,0.2685714285714285,0.904619898753216,0.8279382696162662,0.7418930598445437,0.9009607617416191
Hungary,0.6018735362997658,0.0,0.006926324812044999,0.6106198042506233,0.6917260177613647,0.8562708553756002,0.5529251081265649,0.5658836430797646,0.2074468085106383,0.8146853146853149,0.8098591549295775,0.8123893805309735,0.8170515097690944,0.5962732919254657,0.7692307692307692,0.8546712802768165,0.8986486486486487,0.7481534429354301,0.006712478787142567,0.7481534429354301,0.2742857142857143,0.5299276184157733,0.6013608134398251,0.6031732964595765,0.5655477208136124
Iceland,0.4730679156908666,0.0,0.0002239128993083,0.4195369606346099,0.8497318209795129,1.0,0.44940814932847706,0.4486321135865174,0.0159574468085106,0.9842657342657342,0.9806338028169012,0.9823008849557521,0.9857904085257548,0.7329192546583849,0.7769230769230768,0.8131487889273356,0.8310810810810811,0.7505360972122945,0.00019416998932253327,0.7505360972122945,0.28,0.45719481111569543,0.3301852221859624,0.2970398154792184,0.44535999485034683
India,0.0210772833723653,0.2101576182136602,0.9983705701435682,0.8960676842341624,0.5768047129165568,0.5389435989256938,0.7648531755064876,0.7160914232944708,0.6914893617021276,0.4405594405594406,0.4471830985915493,0.4442477876106196,0.4458259325044406,0.7857142857142856,0.8730769230769231,0.8892733564013839,0.882882882882883,0.4979747438646652,0.9162691791382512,0.4979747438646653,0.2828571428571429,0.839417604126087,0.8821370413362036,0.7590606254478155,0.8573122290102599
Indonesia,0.0936768149882904,0.1015761821366024,0.1937381402821445,0.9290825595942068,0.3166270992702014,0.3951330674696833,0.8889710903710448,0.7936338450883067,0.5638297872340425,0.5681818181818181,0.5651408450704227,0.568141592920354,0.5754884547069271,0.6832298136645961,0.7999999999999999,0.8581314878892733,0.9009009009009008,0.5003573981415297,0.180900255226296,0.5003573981415297,0.2857142857142857,0.9344810094783055,0.816353300598618,0.7364903808723516,0.942271305635261
Iran (Islamic Republic of),0.5292740046838408,0.042031523642732,0.0599687235039373,0.7753087689395558,0.6143497757847534,0.6879628876047855,0.667994536763032,0.6464561930047329,0.3670212765957447,0.70979020979021,0.7059859154929577,0.697345132743363,0.6909413854351686,0.9161490683229812,0.7461538461538462,0.4913494809688581,0.6418918918918919,0.5051227066952585,0.0550179774236098,0.5051227066952585,0.2885714285714286,0.6530561453831133,0.7762350446781539,0.8038719106900988,0.7037415758394943
Iraq,0.5737704918032787,0.4640980735551664,0.0282893268422362,0.8701246617166494,0.5933350918842873,0.7205176202490436,0.6259959025722739,0.6313344107122245,0.6489361702127661,0.4860139860139858,0.4947183098591551,0.4955752212389381,0.4973357015985792,0.9999999999999998,0.5076923076923077,0.6747404844290656,0.8873873873873874,0.507505360972123,0.02526936822089076,0.507505360972123,0.2914285714285714,0.7123762668452732,0.8652526353375106,0.9451471402237986,0.7853575580548892
Ireland,0.5620608899297423,0.0,0.0035291240085258,0.5876277392911932,0.7516926052932384,0.9027427362252788,0.4707773730935579,0.4892069721805379,0.0053191489361702,0.9877622377622376,0.987676056338028,0.991150442477876,0.9964476021314388,0.5807453416149068,0.9653846153846154,1.0,0.9211711711711712,0.7529187514891589,0.0032162682746083664,0.7529187514891588,0.2942857142857143,0.5933122249730121,0.4995266194657377,0.4691380996291625,0.6044011974998854
Israel,0.5573770491803278,0.0,0.0065334075906472,0.8158706936724873,0.5584278554471116,0.7240172540083014,0.5899442294559526,0.6181461387510101,0.0957446808510638,0.9353146853146854,0.9278169014084507,0.9292035398230089,0.9325044404973358,0.6459627329192545,0.7423076923076923,0.7993079584775086,0.8648648648648649,0.5098880152489874,0.005575293991010001,0.5098880152489874,0.2971428571428571,0.7213316681231939,0.7540150633461407,0.7898692087567061,0.798181228704132
Italy,0.468384074941452,0.0,0.0429584741405559,0.6691745588030722,0.6787127407016619,0.7728493529746887,0.5405190075119508,0.5384970564469584,0.1489361702127659,0.8846153846153848,0.8802816901408448,0.8831858407079646,0.8845470692717586,0.5683229813664595,0.6692307692307692,0.7058823529411764,0.7950450450450451,0.7553014057660233,0.041917677083814164,0.7553014057660233,0.3,0.6020055675633705,0.6097057603147512,0.6486442442963672,0.649725170484668
Jamaica,0.5035128805620609,0.0963222416812609,0.0019645861069889996,0.9445415989589524,0.42759166446847796,0.6280621795393505,0.2710277714545868,0.2932875447304629,0.5319148936170213,0.6171328671328671,0.6126760563380282,0.6070796460176994,0.6039076376554177,0.5745341614906831,0.6307692307692307,0.7439446366782007,0.8085585585585586,0.3049797474386466,0.001974828615567,0.3049797474386466,0.3085714285714286,0.9230823603598785,0.8368218356341516,0.791236493901215,0.95032639125946
Japan,0.0351288056206089,0.0,0.0897883595242492,0.6474249683538131,0.6644684779741493,0.6810450069178806,0.9259902117004324,0.8742352533764286,0.0957446808510638,0.9335664335664338,0.9313380281690142,0.9309734513274338,0.9325044404973358,0.5434782608695651,0.6884615384615385,0.6885813148788927,0.8040540540540541,0.5122706695258518,0.08835065311307773,0.5122706695258518,0.3114285714285714,0.5424504515327199,0.5896476822808124,0.6777931449233009,0.6338317429135683
Jordan,0.7142857142857142,0.169877408056042,0.0075766705578069,0.8159014815073917,0.5580761452563088,0.7215756490599821,0.5996187115866151,0.6203105159875333,0.5372340425531914,0.6136363636363638,0.5985915492957745,0.5964601769911505,0.5950266429840144,0.5900621118012421,0.6846153846153846,0.7439446366782007,0.8333333333333334,0.5146533238027162,0.0065609965569413675,0.5146533238027162,0.3171428571428572,0.7027278442279968,0.7792741446678636,0.8209767798690996,0.7735076402981145
Kazakhstan,0.4309133489461359,0.0,0.0133192520168205,0.5116282106190949,0.7520443154840412,0.8142752502645072,0.7362849988618255,0.6535842087036824,0.2659574468085106,0.7517482517482517,0.755281690140845,0.7575221238938054,0.7655417406749555,0.5621118012422359,0.7615384615384615,0.820069204152249,0.8896396396396397,0.7557779366213963,0.012297994767360834,0.7557779366213963,0.3057142857142857,0.34532504163058225,0.6052194634073563,0.608218185521835,0.4175402221528572
Kenya,0.072599531615925,0.4711033274956217,0.0381322241325336,0.8965754417208047,0.3088894750725402,0.4459184503947261,0.607016844980651,0.6172515294932472,0.7553191489361701,0.3723776223776223,0.3679577464788733,0.3681415929203538,0.3676731793960925,0.7111801242236023,0.7884615384615384,0.8961937716262975,0.9099099099099099,0.0500357398141529,0.03389772075043513,0.0500357398141529,0.3228571428571429,0.9280886176062575,0.7773066811850207,0.6783888484394369,0.9126711182311874
Kiribati,1.0,0.0035026269702276,5.0629986786286546e-05,0.9509593204582154,0.3061637210938187,0.3907381785627085,0.9910368768495332,0.0157566662818885,0.7074468085106382,0.4265734265734267,0.4242957746478873,0.4194690265486726,0.4191829484902309,0.686335403726708,0.6384615384615384,0.7577854671280276,0.8400900900900902,0.9756969263759828,4.213866379439066e-05,0.9756969263759828,0.2342857142857143,0.9487951823195209,0.8423023674335055,0.7696638675061692,0.9554186715880241
Kuwait,0.7985948477751756,0.0052539404553415,0.0033066373060283,0.9403639637902824,0.5293238371581817,0.7162041181736795,0.6256259959025723,0.6537285005194506,0.3351063829787234,0.744755244755245,0.7376760563380282,0.7362831858407081,0.7317939609236234,0.6180124223602483,0.4230769230769229,0.7197231833910034,0.7972972972972974,0.519418632356445,0.002696559204261966,0.519418632356445,0.3342857142857143,0.7758231905510445,0.9401176571708634,1.0,0.8544769280147398
Kyrgyzstan,0.2927400468384075,0.0805604203152364,0.0046636635715818,0.4521715820546576,0.6450364899322958,0.8029624806706275,0.7161962212610972,0.7192369848782179,0.6329787234042553,0.5472027972027971,0.5422535211267607,0.5398230088495574,0.538188277087034,0.6336354595534991,0.7548223933473932,0.8081678144359803,0.8499218582628668,0.7562544674767692,0.0041666676697692,0.7562544674767692,0.32,0.3732510792254897,0.47159993464708244,0.4666087840006618,0.399451721054894
Lao People's Democratic Republic,0.0374707259953161,0.2451838879159369,0.0051257513383074,0.8950595841321112,0.4624989009056537,0.5972979571905266,0.7941611654905532,0.8083227519335104,0.7234042553191489,0.3968531468531469,0.3908450704225353,0.3858407079646017,0.3889875666074601,0.7453416149068322,0.8653846153846154,0.8961937716262975,0.9054054054054056,0.5218012866333095,0.0047010061916403344,0.5218012866333095,0.34,0.8608931735619656,0.8370096051842831,0.7514557294083257,0.8753830186379776
Latvia,0.5339578454332552,0.0,0.0013178058532543,0.5203158606191193,0.7753451156247252,0.9370879791649712,0.5681197359435465,0.5799665242987418,0.1914893617021277,0.8321678321678323,0.8327464788732395,0.8353982300884956,0.8383658969804618,0.5838509316770185,0.75,0.8269896193771625,0.8378378378378379,0.7567309983321421,0.0013303143153173,0.7567309983321421,0.3371428571428572,0.44143737438694125,0.5112220585445075,0.5112548986974046,0.4962536512788405
